863706,True,8.266888471553102e-07,0.005068680737167597,0.026551663875579834,0.08462895452976227,0.25566840171813965,0.2965470254421234,0.18255746364593506,0.09648323059082031,0.05189180746674538,0.0006019420106895268
863706,False,1.22140960456818e-07,0.003124051494523883,0.020137839019298553,0.06882485002279282,0.23474694788455963,0.30802351236343384,0.20170240104198456,0.10619865357875824,0.056814685463905334,0.00042688060784712434
238071,True,5.058629540144466e-05,0.021109459921717644,0.06336910277605057,0.18449632823467255,0.34299248456954956,0.23077791929244995,0.10036210715770721,0.04743378609418869,0.009269902482628822,0.0001383063936373219
238071,False,3.8586105802096426e-05,0.012134683318436146,0.04558849707245827,0.14396105706691742,0.32274511456489563,0.26489847898483276,0.1278742402791977,0.06464825570583344,0.01792364940047264,0.00018745572015177459
849899,True,1.9110814264422515e-06,0.006964805535972118,0.02975153736770153,0.10264195501804352,0.2883548438549042,0.2957911193370819,0.15913286805152893,0.07998155057430267,0.03687899932265282,0.0005004112608730793
849899,False,1.2488315803693695e-07,0.00240717944689095,0.016297506168484688,0.06409411877393723,0.23901455104351044,0.3242793381214142,0.19539077579975128,0.10014043748378754,0.05795746296644211,0.00041849838453345
562878,True,4.599103249347536e-06,0.00872375350445509,0.034956734627485275,0.09807758778333664,0.2704247534275055,0.28354761004447937,0.16302931308746338,0.08602916449308395,0.054424602538347244,0.0007818248122930527
562878,False,1.8639232166606234e-06,0.006182539276778698,0.027747666463255882,0.08265015482902527,0.25193849205970764,0.2951524555683136,0.17757312953472137,0.09302635490894318,0.06479412317276001,0.000933265604544431
262693,True,0.00037964704097248614,0.04584095627069473,0.09309089183807373,0.19299198687076569,0.3087667226791382,0.19164183735847473,0.09260323643684387,0.05287251994013786,0.02097529172897339,0.00083694770000875
262693,False,1.4601621842302848e-05,0.012699265033006668,0.0463612899184227,0.11788510531187057,0.2752365469932556,0.25641578435897827,0.149100661277771,0.09044531732797623,0.05053769052028656,0.001303786295466125
157727,True,5.128943939780584e-06,0.013207837007939816,0.04944722354412079,0.13358265161514282,0.3045479357242584,0.2600918710231781,0.13662375509738922,0.07161115109920502,0.030387992039322853,0.000494454288855195
157727,False,6.267751473387762e-07,0.00610732426866889,0.031329646706581116,0.09138215333223343,0.2603788375854492,0.2849104702472687,0.17119596898555756,0.09249287098646164,0.06171577423810959,0.0004862436617258936
141845,True,0.00013887703244108707,0.05068812146782875,0.1008431613445282,0.2448352575302124,0.3391073942184448,0.16407249867916107,0.0666867047548294,0.028379719704389572,0.005217073019593954,3.11899020744022e-05
141845,False,5.282822257868247e-06,0.010815364308655262,0.044593263417482376,0.14461268484592438,0.33638274669647217,0.2629837989807129,0.12763741612434387,0.0561564676463604,0.0167535487562418,5.9410729591036215e-05
240288,True,0.00031407593633048236,0.06410370767116547,0.12116873264312744,0.24368558824062347,0.3027033805847168,0.15589876472949982,0.06952004879713058,0.03450566902756691,0.007979094982147217,0.00012089303345419466
240288,False,2.2123718736111186e-05,0.02156749926507473,0.07023656368255615,0.1680777370929718,0.30770277976989746,0.22991342842578888,0.11804390698671341,0.06221393495798111,0.021871225908398628,0.0003507832589093596
864424,True,8.212959073716775e-06,0.01761697418987751,0.05680052191019058,0.14858289062976837,0.30527859926223755,0.24703702330589294,0.13031083345413208,0.06535246968269348,0.028658388182520866,0.0003540579346008599
864424,False,1.3665395499629085e-06,0.010053424164652824,0.039852574467659,0.11194201558828354,0.27828866243362427,0.27177485823631287,0.15786534547805786,0.08177603781223297,0.04786602407693863,0.0005797011544927955
495984,True,2.1240159640001366e-06,0.008882030844688416,0.040234800428152084,0.1339452564716339,0.32031935453414917,0.27374207973480225,0.1402735412120819,0.06141122803092003,0.021125750616192818,6.385272718034685e-05
495984,False,3.8112307265691925e-06,0.006035690661519766,0.02974344603717327,0.10455718636512756,0.29155322909355164,0.29687434434890747,0.16318802535533905,0.07297200709581375,0.03483276441693306,0.0002394406037637964
542438,True,4.039096438646084e-06,0.00941946916282177,0.03794245794415474,0.10583610087633133,0.27791327238082886,0.28622549772262573,0.16177764534950256,0.08041701465845108,0.03999343886971474,0.0004710950597655028
542438,False,1.7596426005184185e-07,0.0024679345078766346,0.01815643161535263,0.06051519513130188,0.2165672928094864,0.32279834151268005,0.21271415054798126,0.10421488434076309,0.06232475861907005,0.00024077732814475894
315845,True,2.4249759007943794e-05,0.02954214997589588,0.07915735244750977,0.18853512406349182,0.3248785436153412,0.215023010969162,0.10069490224123001,0.04798605665564537,0.013975613750517368,0.0001830232358770445
315845,False,7.689550898248854e-07,0.008030639961361885,0.03544008731842041,0.10735920071601868,0.2824190557003021,0.28840112686157227,0.15997610986232758,0.07883448153734207,0.03909110277891159,0.00044735558913089335
65544,True,5.15756692038849e-05,0.01480215135961771,0.053217049688100815,0.13662955164909363,0.3059554398059845,0.24873816967010498,0.1285635232925415,0.06958798319101334,0.04163891077041626,0.0008156325784511864
65544,False,8.143554737216618e-07,0.005640437826514244,0.031605351716279984,0.09086312353610992,0.2573360800743103,0.2803972661495209,0.17086434364318848,0.0937884971499443,0.06891795247793198,0.0005861392128281295
593388,True,8.035533392103389e-05,0.019457081332802773,0.0533374659717083,0.1363258957862854,0.2980495095252991,0.25003087520599365,0.13000956177711487,0.07130347192287445,0.03970760107040405,0.0016981505323201418
593388,False,1.4568441656592768e-05,0.013093572109937668,0.04333455488085747,0.1172904372215271,0.2831882834434509,0.26626142859458923,0.14764495193958282,0.08243563771247864,0.045717570930719376,0.0010189514141529799
605814,True,5.31621537902538e-07,0.0048116836696863174,0.025417117401957512,0.08712813258171082,0.26633355021476746,0.2986461818218231,0.17579790949821472,0.09060169011354446,0.051016416400671005,0.00024684370146133006
605814,False,1.0206894529574129e-07,0.002638798439875245,0.018409844487905502,0.0671842023730278,0.23869530856609344,0.3114963173866272,0.19607539474964142,0.10093750804662704,0.06439253687858582,0.0001699974964139983
